1,$\bar{1}$,2,$m$,$2/m$,222,$mm2$,$mmm$,$\bar{4}$,4,$\bar{4}2m$,422,$4/m$,$4mm$,$4/mmm$,3,$\bar{3}$,32,$3m$,$\bar{3}m$,$\bar{6}$,$\bar{6}m2$,6,622,$6/m$,$6mm$,$6/mmm$,23,432,$m\bar{3}$,$\bar{4}3m$,$m\bar{3}m$,$\infty$
 d11111,0,0, d11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 d11112,0,0, d11112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 d11113,0,0, d11113,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11113,0,                                                                                                 d11113,0,0,                                                                    d11113,0,0,0,0,0,0,0,0,0,0,0,0
 d11114,0, d11114,0,0, d11114,0,0,  d11114,  d11114, d11114,  d11114,0,0,0,                                                                                                 d11114,0,                                                                                                 d11114,0,0,0,0,                                                                                                 d11114,                                                                                                 d11114,0,0,0, d11114,0,0, d11114,0,0
 d11115,0,0, d11115,0,0, d11115,0,  d11115,  d11115,0,0,0, d11115,0,                                                                                                 d11115,0,0,                                                                                                 d11115,0,0,0,                                                                                                 d11115,0,0,                                                                                                 d11115,0,0,0,0,0,0,0
 d11116,0, d11116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 d11122,0,0, d11122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 d11123,0,0, d11123,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11123,0,                                                                                                 d11123,0,0,                                                                    d11123,0,0,0,0,0,0,0,0,0,0,0,0
 d11124,0, d11124,0,0, d11124,0,0,  d11124,  d11124, d11124,  d11124,0,0,0,                                                                                                 d11124,0,                                                                                                 d11124,0,0,0,0,                                                                                                 d11124,                                                                                                 d11124,0,0,0, d11124,  d11124,0, d11124,0,0
 d11125,0,0, d11125,0,0, d11125,0,  d11125,  d11125,0,0,0, d11125,0,                                                                                                 d11125,0,0,                                                                                                 d11125,0,0,0,                                                                                                 d11125,0,0,                                                                                                 d11125,0,0,0,0,0,0,0
 d11126,0, d11126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 d11133,0,0, d11133,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11133,0,                                                                                                 d11133,0,0,                                                                    d11133,0,0,0,0,0,0,0,0,0,0,0,0
 d11134,0, d11134,0,0, d11134,0,0,  d11134,  d11134, d11134,  d11134,0,0,0,                                                                                                 d11134,0,                                                                                                 d11134,0,0,0,0,                                                                                                 d11134,                                                                                                 d11134,0,0,0, d11134, -d11124,0, d11124,0,0
 d11135,0,0, d11135,0,0, d11135,0,  d11135,  d11135,0,0,0, d11135,0,                                                                                                 d11135,0,0,                                                                                                 d11135,0,0,0,                                                                                                 d11135,0,0,                                                                                                 d11135,0,0,0,0,0,0,0
 d11136,0, d11136,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11136,0,0,                                                                                                 d11136,0,                                                                    d11136,                                                                  d11136,0,0,0,0,0,0,0,0,0,0,0
 d11144,0,0, d11144,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11144,0,                                                                                                 d11144,0,0,                                                                    d11144,0,0,0,0,0,0,0,0,0,0,0,0
 d11145,0, d11145,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11145,0,0,                                                                                                 d11145,0,                                                                    d11145,                                                                  d11145,0,0,0,0,0,0,0,0,0,0,0
 d11146,0,0, d11146,0,0, d11146,0,  d11146,  d11146,0,0,0, d11146,0,                                                                                                 d11146,0,0,                                                                                                 d11146,0,0,0,                                                                                                 d11146,0,0,                                                                                                 d11146,0,0,0,0,0,0,0
 d11155,0,0, d11155,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11155,0,                                                                                                 d11155,0,0,                                                                    d11155,0,0,0,0,0,0,0,0,0,0,0,0
 d11156,0, d11156,0,0, d11156,0,0,  d11156,  d11156, d11156,  d11156,0,0,0,                                                                                                 d11156,0,                                                                                                 d11156,0,0,0,0,                                                                                                 d11156,                                                                                                 d11156,0,0,0, d11156,0,0, d11156,0,0
 d11166,0,0, d11166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 d11222,0,0, d11222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 d11223,0,0, d11223,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11223,0,                                                                                                 d11223,0,0,                                                                    d11223,0,0,0,0,0,0,0,0,0,0,0,0
 d11224,0, d11224,0,0, d11224,0,0,  d11224,  d11224, d11224,  d11224,0,0,0,                                                                                                 d11224,0,                                                                                                 d11224,0,0,0,0,                                                                                                 d11224,                                                                                                 d11224,0,0,0, d11224,  d11224,0, d11224,0,0
 d11225,0,0, d11225,0,0, d11225,0,  d11225,  d11225,0,0,0, d11225,0,                                                                                                 d11225,0,0,                                                                                                 d11225,0,0,0,                                                                                                 d11225,0,0,                                                                                                 d11225,0,0,0,0,0,0,0
 d11226,0, d11226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 d11233,0,0, d11233,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11233,0,                                                                                                 d11233,0,0,                                                                    d11233,0,0,0,0,0,0,0,0,0,0,0,0
 d11234,0, d11234,0,0, d11234,0,0,  d11234,  d11234, d11234,  d11234,0,0,0,                                                                                                 d11234,0,                                                                                                 d11234,0,0,0,0,                                                                                                 d11234,                                                                                                 d11234,0,0,0, d11234,0,0, d11234,0,0
 d11235,0,0, d11235,0,0, d11235,0,  d11235,  d11235,0,0,0, d11235,0,                                                                                                 d11235,0,0,                                                                                                 d11235,0,0,0,                                                                                                 d11235,0,0,                                                                                                 d11235,0,0,0,0,0,0,0
 d11236,0, d11236,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11236,0,0,                                                                                                 d11236,0,                                                                    d11236,                                                                  d11236,0,0,0,0,0,0,0,0,0,0,0
 d11244,0,0, d11244,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11244,0,                                                                                                 d11244,0,0,                                                                    d11244,0,0,0,0,0,0,0,0,0,0,0,0
 d11245,0, d11245,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11245,0,0,                                                                                                 d11245,0,                                                                    d11245,                                                                  d11245,0,0,0,0,0,0,0,0,0,0,0
 d11246,0,0, d11246,0,0, d11246,0,  d11246,  d11246,0,0,0, d11246,0,                                                                                                 d11246,0,0,                                                                                                 d11246,0,0,0,                                                                                                 d11246,0,0,                                                                                                 d11246,0,0,0,0,0,0,0
 d11255,0,0, d11255,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11255,0,                                                                                                 d11255,0,0,                                                                    d11255,0,0,0,0,0,0,0,0,0,0,0,0
 d11256,0, d11256,0,0, d11256,0,0,  d11256,  d11256, d11256,  d11256,0,0,0,                                                                                                 d11256,0,                                                                                                 d11256,0,0,0,0,                                                                                                 d11256,                                                                                                 d11256,0,0,0, d11256,  d11256,0, d11256,0,0
 d11266,0,0, d11266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 d11333,0,0, d11333,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11333,0,                                                                                                 d11333,0,0,                                                                    d11333,0,0,0,0,0,0,0,0,0,0,0,0
 d11334,0, d11334,0,0, d11334,0,0,  d11334,  d11334, d11334,  d11334,0,0,0,                                                                                                 d11334,0,                                                                                                 d11334,0,0,0,0,                                                                                                 d11334,                                                                                                 d11334,0,0,0, d11334, -d11224,0, d11224,0,0
 d11335,0,0, d11335,0,0, d11335,0,  d11335,  d11335,0,0,0, d11335,0,                                                                                                 d11335,0,0,                                                                                                 d11335,0,0,0,                                                                                                 d11335,0,0,                                                                                                 d11335,0,0,0,0,0,0,0
 d11336,0, d11336,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11336,0,0,                                                                                                 d11336,0,                                                                    d11336,                                                                  d11336,0,0,0,0,0,0,0,0,0,0,0
 d11344,0,0, d11344,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11344,0,                                                                                                 d11344,0,0,                                                                    d11344,0,0,0,0,0,0,0,0,0,0,0,0
 d11345,0, d11345,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11345,0,0,                                                                                                 d11345,0,                                                                    d11345,                                                                  d11345,0,0,0,0,0,0,0,0,0,0,0
 d11346,0,0, d11346,0,0, d11346,0,  d11346,  d11346,0,0,0, d11346,0,                                                                                                 d11346,0,0,                                                                                                 d11346,0,0,0,                                                                                                 d11346,0,0,                                                                                                 d11346,0,0,0,0,0,0,0
 d11355,0,0, d11355,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11355,0,                                                                                                 d11355,0,0,                                                                    d11355,0,0,0,0,0,0,0,0,0,0,0,0
 d11356,0, d11356,0,0, d11356,0,0,  d11356,  d11356, d11356,  d11356,0,0,0,                                                                                                 d11356,0,                                                                                                 d11356,0,0,0,0,                                                                                                 d11356,                                                                                                 d11356,0,0,0, d11356, -d11256,0, d11256,0,0
 d11366,0,0, d11366,0,0,0,0,0,0,0,0,0,0,0,                                                                    d11113/12 + d11123/2 + (3*d11223)/4,0,                                                                    d11113/12 + d11123/2 + (3*d11223)/4,0,0,                                       d11113/12 + d11123/2 + (3*d11223)/4,0,0,0,0,0,0,0,0,0,0,0,0
 d11444,0, d11444,0,0, d11444,0,0,  d11444,  d11444, d11444,  d11444,0,0,0,                                                                                                 d11444,0,                                                                                                 d11444,0,0,0,0,                                                                                                 d11444,                                                                                                 d11444,0,0,0, d11444,0,0, d11444,0,0
 d11445,0,0, d11445,0,0, d11445,0,  d11445,  d11445,0,0,0, d11445,0,                                                                                                 d11445,0,0,                                                                                                 d11445,0,0,0,                                                                                                 d11445,0,0,                                                                                                 d11445,0,0,0,0,0,0,0
 d11446,0, d11446,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11446,0,0,                                                                                                 d11446,0,                                                                    d11446,                                                                  d11446,0,0,0,0,0,0,0,0,0,0,0
 d11455,0, d11455,0,0, d11455,0,0,  d11455,  d11455, d11455,  d11455,0,0,0,                                                                                                 d11455,0,                                                                                                 d11455,0,0,0,0,                                                                                                 d11455,                                                                                                 d11455,0,0,0, d11455,  d11455,0, d11455,0,0
 d11456,0,0, d11456,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11456,0,                                                                                                 d11456,0,0,                                                                    d11456,0,0,0,0,0,0,0,0,0,0,0,0
 d11466,0, d11466,0,0, d11466,0,0,  d11466,  d11466, d11466,  d11466,0,0,0,                                                                                                 d11466,0,                                                                                                 d11466,0,0,0,0,                                                                                                 d11466,                                                                                                 d11466,0,0,0, d11466, -d11455,0, d11455,0,0
 d11555,0,0, d11555,0,0, d11555,0,  d11555,  d11555,0,0,0, d11555,0,                                                                                                 d11555,0,0,                                                                                                 d11555,0,0,0,                                                                                                 d11555,0,0,                                                                                                 d11555,0,0,0,0,0,0,0
 d11556,0, d11556,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11556,0,0,                                                                                                 d11556,0,                                                                    d11556,                                                                  d11556,0,0,0,0,0,0,0,0,0,0,0
 d11566,0,0, d11566,0,0, d11566,0,  d11566,  d11566,0,0,0, d11566,0,                                                                                                 d11566,0,0,                                                                                                 d11566,0,0,0,                                                                                                 d11566,0,0,                                                                                                 d11566,0,0,0,0,0,0,0
 d11666,0, d11666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 d12222,0,0, d12222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 d12223,0,0, d12223,0,0,0,0,0,0,0,0,0,0,0,                                                                         - d11113 - 3*d11123 - 3*d11223,0,                                                                         - d11113 - 3*d11123 - 3*d11223,0,0,                                            - d11113 - 3*d11123 - 3*d11223,0,0,0,0,0,0,0,0,0,0,0,0
 d12224,0, d12224,0,0, d12224,0,0,  d12224,  d12224, d12224,  d12224,0,0,0,                                                                                                 d12224,0,                                                                                                 d12224,0,0,0,0,                                                                                                 d12224,                                                                                                 d12224,0,0,0, d12224,  d12224,0, d12224,0,0
 d12225,0,0, d12225,0,0, d12225,0,  d12225,  d12225,0,0,0, d12225,0,                                                                                                 d12225,0,0,                                                                                                 d12225,0,0,0,                                                                                                 d12225,0,0,                                                                                                 d12225,0,0,0,0,0,0,0
 d12226,0, d12226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 d12233,0,0, d12233,0,0,0,0,0,0,0,0,0,0,0,                                                                                    - d11133 - 2*d11233,0,                                                                                    - d11133 - 2*d11233,0,0,                                                       - d11133 - 2*d11233,0,0,0,0,0,0,0,0,0,0,0,0
 d12234,0, d12234,0,0, d12234,0,0,  d12234,  d12234, d12234,  d12234,0,0,0,                                                                                                 d12234,0,                                                                                                 d12234,0,0,0,0,                                                                                                 d12234,                                                                                                 d12234,0,0,0, d12234,  d12234,0, d12234,0,0
 d12235,0,0, d12235,0,0, d12235,0,  d12235,  d12235,0,0,0, d12235,0,                                                                                                 d12235,0,0,                                                                                                 d12235,0,0,0,                                                                                                 d12235,0,0,                                                                                                 d12235,0,0,0,0,0,0,0
 d12236,0, d12236,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d12236,0,0,                                                                                                 d12236,0,                                                                    d12236,                                                                  d12236,0,0,0,0,0,0,0,0,0,0,0
 d12244,0,0, d12244,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d12244,0,                                                                                                 d12244,0,0,                                                                    d12244,0,0,0,0,0,0,0,0,0,0,0,0
 d12245,0, d12245,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d12245,0,0,                                                                                                 d12245,0,                                                                    d12245,                                                                  d12245,0,0,0,0,0,0,0,0,0,0,0
 d12246,0,0, d12246,0,0, d12246,0,  d12246,  d12246,0,0,0, d12246,0,                                          d11115/2 + d11125/2 - d11146 - d11225/2 - 2*d11246 - d12225/2,0,0,                                          d11115/2 + d11125/2 - d11146 - d11225/2 - 2*d11246 - d12225/2,0,0,0,                                          d11115/2 + d11125/2 - d11146 - d11225/2 - 2*d11246 - d12225/2,0,0,                                          d11115/2 + d11125/2 - d11146 - d11225/2 - 2*d11246 - d12225/2,0,0,0,0,0,0,0
 d12255,0,0, d12255,0,0,0,0,0,0,0,0,0,0,0,                                                       - d11144 - d11155 - 2*d11244 - 2*d11255 - d12244,0,                                                       - d11144 - d11155 - 2*d11244 - 2*d11255 - d12244,0,0,                          - d11144 - d11155 - 2*d11244 - 2*d11255 - d12244,0,0,0,0,0,0,0,0,0,0,0,0
 d12256,0, d12256,0,0, d12256,0,0,  d12256,  d12256, d12256,  d12256,0,0,0,                                          d11224/2 - d11124/2 - d11156 - d11114/2 - 2*d11256 + d12224/2,0,                                          d11224/2 - d11124/2 - d11156 - d11114/2 - 2*d11256 + d12224/2,0,0,0,0,                                          d11224/2 - d11124/2 - d11156 - d11114/2 - 2*d11256 + d12224/2,                                          d11224/2 - d11124/2 - d11156 - d11114/2 - 2*d11256 + d12224/2,0,0,0, d12256,  d12256,0, d12256,0,0
 d12266,0,0, d12266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 d12333,0,0, d12333,0,0,0,0,0,0,0,0,0,0,0,                                                                                                -d11333,0,                                                                                                -d11333,0,0,                                                                   -d11333,0,0,0,0,0,0,0,0,0,0,0,0
 d12334,0, d12334,0,0, d12334,0,0,  d12334,  d12334, d12334,  d12334,0,0,0,                                                                                                 d12334,0,                                                                                                 d12334,0,0,0,0,                                                                                                 d12334,                                                                                                 d12334,0,0,0, d12334, -d12234,0, d12234,0,0
 d12335,0,0, d12335,0,0, d12335,0,  d12335,  d12335,0,0,0, d12335,0,                                                                                                 d12335,0,0,                                                                                                 d12335,0,0,0,                                                                                                 d12335,0,0,                                                                                                 d12335,0,0,0,0,0,0,0
 d12336,0, d12336,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d12336,0,0,                                                                                                 d12336,0,                                                                    d12336,                                                                  d12336,0,0,0,0,0,0,0,0,0,0,0
 d12344,0,0, d12344,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d12344,0,                                                                                                 d12344,0,0,                                                                    d12344,0,0,0,0,0,0,0,0,0,0,0,0
 d12345,0, d12345,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d12345,0,0,                                                                                                 d12345,0,                                                                    d12345,                                                                  d12345,0,0,0,0,0,0,0,0,0,0,0
 d12346,0,0, d12346,0,0, d12346,0,  d12346,  d12346,0,0,0, d12346,0,                                                                           d11135/2 - d11346 - d12235/2,0,0,                                                                           d11135/2 - d11346 - d12235/2,0,0,0,                                                                           d11135/2 - d11346 - d12235/2,0,0,                                                                           d11135/2 - d11346 - d12235/2,0,0,0,0,0,0,0
 d12355,0,0, d12355,0,0,0,0,0,0,0,0,0,0,0,                                                                             - d11344 - d11355 - d12344,0,                                                                             - d11344 - d11355 - d12344,0,0,                                                - d11344 - d11355 - d12344,0,0,0,0,0,0,0,0,0,0,0,0
 d12356,0, d12356,0,0, d12356,0,0,  d12356,  d12356, d12356,  d12356,0,0,0,                                                                           d12234/2 - d11356 - d11134/2,0,                                                                           d12234/2 - d11356 - d11134/2,0,0,0,0,                                                                           d12234/2 - d11356 - d11134/2,                                                                           d12234/2 - d11356 - d11134/2,0,0,0, d12356,0,0, d12356,0,0
 d12366,0,0, d12366,0,0,0,0,0,0,0,0,0,0,0,                                                                        d11123/2 - d11113/12 + d11223/4,0,                                                                        d11123/2 - d11113/12 + d11223/4,0,0,                                           d11123/2 - d11113/12 + d11223/4,0,0,0,0,0,0,0,0,0,0,0,0
 d12444,0, d12444,0,0, d12444,0,0,  d12444,  d12444, d12444,  d12444,0,0,0,                                                                                                 d12444,0,                                                                                                 d12444,0,0,0,0,                                                                                                 d12444,                                                                                                 d12444,0,0,0, d12444,  d12444,0, d12444,0,0
 d12445,0,0, d12445,0,0, d12445,0,  d12445,  d12445,0,0,0, d12445,0,                                                                                                 d12445,0,0,                                                                                                 d12445,0,0,0,                                                                                                 d12445,0,0,                                                                                                 d12445,0,0,0,0,0,0,0
 d12446,0, d12446,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d12446,0,0,                                                                                                 d12446,0,                                                                    d12446,                                                                  d12446,0,0,0,0,0,0,0,0,0,0,0
 d12455,0, d12455,0,0, d12455,0,0,  d12455,  d12455, d12455,  d12455,0,0,0,                                                                           d11444/3 - d11455 + d12444/3,0,                                                                           d11444/3 - d11455 + d12444/3,0,0,0,0,                                                                           d11444/3 - d11455 + d12444/3,                                                                           d11444/3 - d11455 + d12444/3,0,0,0, d12455,  d12455,0, d12455,0,0
 d12456,0,0, d12456,0,0,0,0,0,0,0,0,0,0,0,                                                   - d11155/2 - d11244/2 - d11255/2 - d11456 - d12244/2,0,                                                   - d11155/2 - d11244/2 - d11255/2 - d11456 - d12244/2,0,0,                      - d11155/2 - d11244/2 - d11255/2 - d11456 - d12244/2,0,0,0,0,0,0,0,0,0,0,0,0
 d12466,0, d12466,0,0, d12466,0,0,  d12466,  d12466, d12466,  d12466,0,0,0,                       d11224/4 - (3*d11124)/4 - 2*d11156 - d11114/4 - 2*d11256 - d11466 + (3*d12224)/4,0,                       d11224/4 - (3*d11124)/4 - 2*d11156 - d11114/4 - 2*d11256 - d11466 + (3*d12224)/4,0,0,0,0,                       d11224/4 - (3*d11124)/4 - 2*d11156 - d11114/4 - 2*d11256 - d11466 + (3*d12224)/4,                       d11224/4 - (3*d11124)/4 - 2*d11156 - d11114/4 - 2*d11256 - d11466 + (3*d12224)/4,0,0,0, d12466,  d12466,0, d12466,0,0
 d12555,0,0, d12555,0,0, d12555,0,  d12555,  d12555,0,0,0, d12555,0,                                                                           3*d11445 - d11555 + 3*d12445,0,0,                                                                           3*d11445 - d11555 + 3*d12445,0,0,0,                                                                           3*d11445 - d11555 + 3*d12445,0,0,                                                                           3*d11445 - d11555 + 3*d12445,0,0,0,0,0,0,0
 d12556,0, d12556,0,0,0,0,0,0,0,0,0,0,0,0,                                                             d11145 + d11446 - d11556 - d12245 + d12446,0,0,                                                             d11145 + d11446 - d11556 - d12245 + d12446,0,                                d11145 + d11446 - d11556 - d12245 + d12446,                              d11145 + d11446 - d11556 - d12245 + d12446,0,0,0,0,0,0,0,0,0,0,0
 d12566,0,0, d12566,0,0, d12566,0,  d12566,  d12566,0,0,0, d12566,0,                       2*d11146 - (3*d11125)/4 - d11115/4 + d11225/4 + 2*d11246 - d11566 + (3*d12225)/4,0,0,                       2*d11146 - (3*d11125)/4 - d11115/4 + d11225/4 + 2*d11246 - d11566 + (3*d12225)/4,0,0,0,                       2*d11146 - (3*d11125)/4 - d11115/4 + d11225/4 + 2*d11246 - d11566 + (3*d12225)/4,0,0,                       2*d11146 - (3*d11125)/4 - d11115/4 + d11225/4 + 2*d11246 - d11566 + (3*d12225)/4,0,0,0,0,0,0,0
 d12666,0, d12666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 d13333,0,0, d13333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 d13334,0, d13334,0,0, d13334,0,0,  d13334,  d13334, d13334,  d13334,0,0,0,                                                                                                 d13334,0,                                                                                                 d13334,0,0,0,0,                                                                                                 d13334,                                                                                                 d13334,0,0,0, d13334, -d12224,0, d12224,0,0
 d13335,0,0, d13335,0,0, d13335,0,  d13335,  d13335,0,0,0, d13335,0,                                                                                                 d13335,0,0,                                                                                                 d13335,0,0,0,                                                                                                 d13335,0,0,                                                                                                 d13335,0,0,0,0,0,0,0
 d13336,0, d13336,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d13336,0,0,                                                                                                 d13336,0,                                                                    d13336,                                                                  d13336,0,0,0,0,0,0,0,0,0,0,0
 d13344,0,0, d13344,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d13344,0,                                                                                                 d13344,0,0,                                                                    d13344,0,0,0,0,0,0,0,0,0,0,0,0
 d13345,0, d13345,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d13345,0,0,                                                                                                 d13345,0,                                                                    d13345,                                                                  d13345,0,0,0,0,0,0,0,0,0,0,0
 d13346,0,0, d13346,0,0, d13346,0,  d13346,  d13346,0,0,0, d13346,0,                                                                                    d11335/2 - d12335/2,0,0,                                                                                    d11335/2 - d12335/2,0,0,0,                                                                                    d11335/2 - d12335/2,0,0,                                                                                    d11335/2 - d12335/2,0,0,0,0,0,0,0
 d13355,0,0, d13355,0,0,0,0,0,0,0,0,0,0,0,                                                                                                -d13344,0,                                                                                                -d13344,0,0,                                                                   -d13344,0,0,0,0,0,0,0,0,0,0,0,0
 d13356,0, d13356,0,0, d13356,0,0,  d13356,  d13356, d13356,  d13356,0,0,0,                                                                                    d12334/2 - d11334/2,0,                                                                                    d12334/2 - d11334/2,0,0,0,0,                                                                                    d12334/2 - d11334/2,                                                                                    d12334/2 - d11334/2,0,0,0, d13356, -d12256,0, d12256,0,0
 d13366,0,0, d13366,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d11233,0,                                                                                                 d11233,0,0,                                                                    d11233,0,0,0,0,0,0,0,0,0,0,0,0
 d13444,0, d13444,0,0, d13444,0,0,  d13444,  d13444, d13444,  d13444,0,0,0,                                                                                                 d13444,0,                                                                                                 d13444,0,0,0,0,                                                                                                 d13444,                                                                                                 d13444,0,0,0, d13444, -d12444,0, d12444,0,0
 d13445,0,0, d13445,0,0, d13445,0,  d13445,  d13445,0,0,0, d13445,0,                                                                                                 d13445,0,0,                                                                                                 d13445,0,0,0,                                                                                                 d13445,0,0,                                                                                                 d13445,0,0,0,0,0,0,0
 d13446,0, d13446,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d13446,0,0,                                                                                                 d13446,0,                                                                    d13446,                                                                  d13446,0,0,0,0,0,0,0,0,0,0,0
 d13455,0, d13455,0,0, d13455,0,0,  d13455,  d13455, d13455,  d13455,0,0,0,                                                                                               d13444/3,0,                                                                                               d13444/3,0,0,0,0,                                                                                               d13444/3,                                                                                               d13444/3,0,0,0, d13455, -d12466,0, d12466,0,0
 d13456,0,0, d13456,0,0,0,0,0,0,0,0,0,0,0,                                                                                  - d11355/2 - d12344/2,0,                                                                                  - d11355/2 - d12344/2,0,0,                                                     - d11355/2 - d12344/2,0,0,0,0,0,0,0,0,0,0,0,0
 d13466,0, d13466,0,0, d13466,0,0,  d13466,  d13466, d13466,  d13466,0,0,0,                                                          (3*d12234)/4 - d11234/2 - 2*d11356 - d11134/4,0,                                                          (3*d12234)/4 - d11234/2 - 2*d11356 - d11134/4,0,0,0,0,                                                          (3*d12234)/4 - d11234/2 - 2*d11356 - d11134/4,                                                          (3*d12234)/4 - d11234/2 - 2*d11356 - d11134/4,0,0,0, d13466, -d12455,0, d12455,0,0
 d13555,0,0, d13555,0,0, d13555,0,  d13555,  d13555,0,0,0, d13555,0,                                                                                               3*d13445,0,0,                                                                                               3*d13445,0,0,0,                                                                                               3*d13445,0,0,                                                                                               3*d13445,0,0,0,0,0,0,0
 d13556,0, d13556,0,0,0,0,0,0,0,0,0,0,0,0,                                                                               d11345 - d12345 + d13446,0,0,                                                                               d11345 - d12345 + d13446,0,                                                  d11345 - d12345 + d13446,                                                d11345 - d12345 + d13446,0,0,0,0,0,0,0,0,0,0,0
 d13566,0,0, d13566,0,0, d13566,0,  d13566,  d13566,0,0,0, d13566,0,                                                          2*d11346 - d11235/2 - d11135/4 + (3*d12235)/4,0,0,                                                          2*d11346 - d11235/2 - d11135/4 + (3*d12235)/4,0,0,0,                                                          2*d11346 - d11235/2 - d11135/4 + (3*d12235)/4,0,0,                                                          2*d11346 - d11235/2 - d11135/4 + (3*d12235)/4,0,0,0,0,0,0,0
 d13666,0, d13666,0,0,0,0,0,0,0,0,0,0,0,0,                                                             (3*d11136)/4 - (3*d11236)/2 + (3*d12236)/4,0,0,                                                             (3*d11136)/4 - (3*d11236)/2 + (3*d12236)/4,0,                                (3*d11136)/4 - (3*d11236)/2 + (3*d12236)/4,                              (3*d11136)/4 - (3*d11236)/2 + (3*d12236)/4,0,0,0,0,0,0,0,0,0,0,0
 d14444,0,0, d14444,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d14444,0,                                                                                                 d14444,0,0,                                                                    d14444,0,0,0,0,0,0,0,0,0,0,0,0
 d14445,0, d14445,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d14445,0,0,                                                                                                 d14445,0,                                                                    d14445,                                                                  d14445,0,0,0,0,0,0,0,0,0,0,0
 d14446,0,0, d14446,0,0, d14446,0,  d14446,  d14446,0,0,0, d14446,0,                                                                                                 d14446,0,0,                                                                                                 d14446,0,0,0,                                                                                                 d14446,0,0,                                                                                                 d14446,0,0,0,0,0,0,0
 d14455,0,0, d14455,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d14455,0,                                                                                                 d14455,0,0,                                                                    d14455,0,0,0,0,0,0,0,0,0,0,0,0
