1,$\bar{1}$,2,$m$,$2/m$,222,$mm2$,$mmm$,$\bar{4}$,4,$\bar{4}2m$,422,$4/m$,$4mm$,$4/mmm$,3,$\bar{3}$,32,$3m$,$\bar{3}m$,$\bar{6}$,$\bar{6}m2$,6,622,$6/m$,$6mm$,$6/mmm$,23,432,$m\bar{3}$,$\bar{4}3m$,$m\bar{3}m$,$\infty$
 c22456, c22456, c22456, c22456, c22456, c22456, c22456, c22456,  c11456,  c11456, c11456, c11456,  c11456, c11456, c11456,                                (2*c11155)/9 - (2*c11144)/9 - c11456/3,                                (2*c11155)/9 - (2*c11144)/9 - c11456/3,                                (2*c11155)/9 - (2*c11144)/9 - c11456/3,                                (2*c11155)/9 - (2*c11144)/9 - c11456/3,                                (2*c11155)/9 - (2*c11144)/9 - c11456/3,                                (2*c11155)/9 - (2*c11144)/9 - c11456/3,                                (2*c11155)/9 - (2*c11144)/9 - c11456/3,                                (2*c11155)/9 - (2*c11144)/9 - c11456/3,                                (2*c11155)/9 - (2*c11144)/9 - c11456/3,                                (2*c11155)/9 - (2*c11144)/9 - c11456/3,                                (2*c11155)/9 - (2*c11144)/9 - c11456/3,                                (2*c11155)/9 - (2*c11144)/9 - c11456/3, c11456, c11456, c11456, c11456, c11456,                    c11111/48 - c11112/48 - c11122/12 + c11123/12
 c22466, c22466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c22555, c22555, c22555, c22555, c22555,0,0,0,0,0,0,0,0,0,0,               - (3*c11445)/2 - c11555/2 - (3*c12445)/2 - (3*c12555)/2,               - (3*c11445)/2 - c11555/2 - (3*c12445)/2 - (3*c12555)/2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c22556, c22556,0,0,0,0,0,0, -c11446, -c11446,0,0, -c11446,0,0,                                (2*c11446)/3 - (4*c11145)/9 + c11556/3,                                (2*c11446)/3 - (4*c11145)/9 + c11556/3,0,0,0,                                (2*c11446)/3 - (4*c11145)/9 + c11556/3,0,                                (2*c11446)/3 - (4*c11145)/9 + c11556/3,0,                                (2*c11446)/3 - (4*c11145)/9 + c11556/3,0,0,0,0,0,0,0,0
 c22566, c22566, c22566, c22566, c22566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c22666, c22666,0,0,0,0,0,0, -c11666, -c11666,0,0, -c11666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c23333, c23333, c23333, c23333, c23333, c23333, c23333, c23333,  c13333,  c13333, c13333, c13333,  c13333, c13333, c13333,                                                                c13333,                                                                c13333,                                                                c13333,                                                                c13333,                                                                c13333,                                                                c13333,                                                                c13333,                                                                c13333,                                                                c13333,                                                                c13333,                                                                c13333,                                                                c13333, c11113, c11112, c11113, c11112, c11112,                                                           c11112
 c23334, c23334,0,0,0,0,0,0,0,0,0,0,0,0,0,                                                               -c13334,                                                               -c13334,                                                               -c13334,                                                               -c13334,                                                               -c13334,0,0,0,0,0,0,0,0,0,0,0,0,0
 c23335, c23335, c23335, c23335, c23335,0,0,0,0,0,0,0,0,0,0,                                                               -c13335,                                                               -c13335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c23336, c23336,0,0,0,0,0,0, -c13336, -c13336,0,0, -c13336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c23344, c23344, c23344, c23344, c23344, c23344, c23344, c23344,  c13355,  c13355, c13355, c13355,  c13355, c13355, c13355,                                                                c13355,                                                                c13355,                                                                c13355,                                                                c13355,                                                                c13355,                                                                c13355,                                                                c13355,                                                                c13355,                                                                c13355,                                                                c13355,                                                                c13355,                                                                c13355, c11355, c11266, c11355, c11266, c11266,                                  c11111/24 + c11112/8 - c11122/6
 c23345, c23345,0,0,0,0,0,0, -c13345, -c13345,0,0, -c13345,0,0,                                                               -c13345,                                                               -c13345,0,0,0,                                                               -c13345,0,                                                               -c13345,0,                                                               -c13345,0,0,0,0,0,0,0,0
 c23346, c23346, c23346, c23346, c23346,0,0,0,0,0,0,0,0,0,0,                                                   c12335/2 - c11335/2,                                                   c12335/2 - c11335/2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c23355, c23355, c23355, c23355, c23355, c23355, c23355, c23355,  c13344,  c13344, c13344, c13344,  c13344, c13344, c13344,                                                                c13344,                                                                c13344,                                                                c13344,                                                                c13344,                                                                c13344,                                                                c13344,                                                                c13344,                                                                c13344,                                                                c13344,                                                                c13344,                                                                c13344,                                                                c13344, c11366, c11255, c11366, c11255, c11255,                                              c11112/6 - c11123/6
 c23356, c23356,0,0,0,0,0,0,0,0,0,0,0,0,0,                                                   c11334/2 - c12334/2,                                                   c11334/2 - c12334/2,                                                   c11334/2 - c12334/2,                                                   c11334/2 - c12334/2,                                                   c11334/2 - c12334/2,0,0,0,0,0,0,0,0,0,0,0,0,0
 c23366, c23366, c23366, c23366, c23366, c23366, c23366, c23366,  c13366,  c13366, c13366, c13366,  c13366, c13366, c13366,                                        c11133/4 - c11233/2 + c12233/4,                                        c11133/4 - c11233/2 + c12233/4,                                        c11133/4 - c11233/2 + c12233/4,                                        c11133/4 - c11233/2 + c12233/4,                                        c11133/4 - c11233/2 + c12233/4,                                        c11133/4 - c11233/2 + c12233/4,                                        c11133/4 - c11233/2 + c12233/4,                                        c11133/4 - c11233/2 + c12233/4,                                        c11133/4 - c11233/2 + c12233/4,                                        c11133/4 - c11233/2 + c12233/4,                                        c11133/4 - c11233/2 + c12233/4,                                        c11133/4 - c11233/2 + c12233/4, c11344, c11244, c11344, c11244, c11244,                                              c11122/4 - c11223/4
 c23444, c23444,0,0,0,0,0,0,0,0,0,0,0,0,0,                                             - c13444/2 - (3*c13455)/2,                                             - c13444/2 - (3*c13455)/2,                                             - c13444/2 - (3*c13455)/2,                                             - c13444/2 - (3*c13455)/2,                                             - c13444/2 - (3*c13455)/2,0,0,0,0,0,0,0,0,0,0,0,0,0
 c23445, c23445, c23445, c23445, c23445,0,0,0,0,0,0,0,0,0,0,                                                   c13445/2 - c13555/2,                                                   c13445/2 - c13555/2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c23446, c23446,0,0,0,0,0,0, -c13556, -c13556,0,0, -c13556,0,0,                                                   c11345/2 - c12345/2,                                                   c11345/2 - c12345/2,0,0,0,                                                   c11345/2 - c12345/2,0,                                                   c11345/2 - c12345/2,0,                                                   c11345/2 - c12345/2,0,0,0,0,0,0,0,0
 c23455, c23455,0,0,0,0,0,0,0,0,0,0,0,0,0,                                                   c13455/2 - c13444/2,                                                   c13455/2 - c13444/2,                                                   c13455/2 - c13444/2,                                                   c13455/2 - c13444/2,                                                   c13455/2 - c13444/2,0,0,0,0,0,0,0,0,0,0,0,0,0
 c23456, c23456, c23456, c23456, c23456, c23456, c23456, c23456,  c13456,  c13456, c13456, c13456,  c13456, c13456, c13456,                             c11355/4 - c11344/4 + c12344/4 - c12355/4,                             c11355/4 - c11344/4 + c12344/4 - c12355/4,                             c11355/4 - c11344/4 + c12344/4 - c12355/4,                             c11355/4 - c11344/4 + c12344/4 - c12355/4,                             c11355/4 - c11344/4 + c12344/4 - c12355/4,                             c11355/4 - c11344/4 + c12344/4 - c12355/4,                             c11355/4 - c11344/4 + c12344/4 - c12355/4,                             c11355/4 - c11344/4 + c12344/4 - c12355/4,                             c11355/4 - c11344/4 + c12344/4 - c12355/4,                             c11355/4 - c11344/4 + c12344/4 - c12355/4,                             c11355/4 - c11344/4 + c12344/4 - c12355/4,                             c11355/4 - c11344/4 + c12344/4 - c12355/4, c12456, c12456, c12456, c12456, c12456,                c11111/96 + c11112/32 - (5*c11122)/48 + c11223/16
 c23466, c23466,0,0,0,0,0,0,0,0,0,0,0,0,0,                                   c11234/4 - (5*c11134)/36 + c11356/6,                                   c11234/4 - (5*c11134)/36 + c11356/6,                                   c11234/4 - (5*c11134)/36 + c11356/6,                                   c11234/4 - (5*c11134)/36 + c11356/6,                                   c11234/4 - (5*c11134)/36 + c11356/6,0,0,0,0,0,0,0,0,0,0,0,0,0
 c23555, c23555, c23555, c23555, c23555,0,0,0,0,0,0,0,0,0,0,                                             - (3*c13445)/2 - c13555/2,                                             - (3*c13445)/2 - c13555/2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c23556, c23556,0,0,0,0,0,0, -c13446, -c13446,0,0, -c13446,0,0,                                                   c12345/2 - c11345/2,                                                   c12345/2 - c11345/2,0,0,0,                                                   c12345/2 - c11345/2,0,                                                   c12345/2 - c11345/2,0,                                                   c12345/2 - c11345/2,0,0,0,0,0,0,0,0
 c23566, c23566, c23566, c23566, c23566,0,0,0,0,0,0,0,0,0,0,                                   c11235/4 - (5*c11135)/36 - c11346/6,                                   c11235/4 - (5*c11135)/36 - c11346/6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c23666, c23666,0,0,0,0,0,0, -c13666, -c13666,0,0, -c13666,0,0,                                                             -c11136/3,                                                             -c11136/3,0,0,0,                                                             -c11136/3,0,                                                             -c11136/3,0,                                                             -c11136/3,0,0,0,0,0,0,0,0
 c24444, c24444, c24444, c24444, c24444, c24444, c24444, c24444,  c15555,  c15555, c15555, c15555,  c15555, c15555, c15555,                                (3*c14455)/2 - c14444/4 + (3*c15555)/4,                                (3*c14455)/2 - c14444/4 + (3*c15555)/4,                                (3*c14455)/2 - c14444/4 + (3*c15555)/4,                                (3*c14455)/2 - c14444/4 + (3*c15555)/4,                                (3*c14455)/2 - c14444/4 + (3*c15555)/4,                                (3*c14455)/2 - c14444/4 + (3*c15555)/4,                                (3*c14455)/2 - c14444/4 + (3*c15555)/4,                                (3*c14455)/2 - c14444/4 + (3*c15555)/4,                                (3*c14455)/2 - c14444/4 + (3*c15555)/4,                                (3*c14455)/2 - c14444/4 + (3*c15555)/4,                                (3*c14455)/2 - c14444/4 + (3*c15555)/4,                                (3*c14455)/2 - c14444/4 + (3*c15555)/4, c16666, c15555, c16666, c15555, c15555,                             c11111/16 - (3*c11112)/16 + c11122/8
 c24445, c24445,0,0,0,0,0,0, -c14555, -c14555,0,0, -c14555,0,0,                                                               -c14445,                                                               -c14445,0,0,0,                                                               -c14445,0,                                                               -c14445,0,                                                               -c14445,0,0,0,0,0,0,0,0
 c24446, c24446, c24446, c24446, c24446,0,0,0,0,0,0,0,0,0,0,             (3*c12445)/8 - (3*c11555)/8 - (3*c11445)/8 + (3*c12555)/8,             (3*c12445)/8 - (3*c11555)/8 - (3*c11445)/8 + (3*c12555)/8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c24455, c24455, c24455, c24455, c24455, c24455, c24455, c24455,  c14455,  c14455, c14455, c14455,  c14455, c14455, c14455,                                        c14444/4 - c14455/2 + c15555/4,                                        c14444/4 - c14455/2 + c15555/4,                                        c14444/4 - c14455/2 + c15555/4,                                        c14444/4 - c14455/2 + c15555/4,                                        c14444/4 - c14455/2 + c15555/4,                                        c14444/4 - c14455/2 + c15555/4,                                        c14444/4 - c14455/2 + c15555/4,                                        c14444/4 - c14455/2 + c15555/4,                                        c14444/4 - c14455/2 + c15555/4,                                        c14444/4 - c14455/2 + c15555/4,                                        c14444/4 - c14455/2 + c15555/4,                                        c14444/4 - c14455/2 + c15555/4, c14466, c14455, c14466, c14455, c14455,        c11111/96 - c11112/96 + c11122/48 - c11123/12 + c11223/16
 c24456, c24456,0,0,0,0,0,0,0,0,0,0,0,0,0,                             c11444/8 + c11455/8 - c12444/8 - c12455/8,                             c11444/8 + c11455/8 - c12444/8 - c12455/8,                             c11444/8 + c11455/8 - c12444/8 - c12455/8,                             c11444/8 + c11455/8 - c12444/8 - c12455/8,                             c11444/8 + c11455/8 - c12444/8 - c12455/8,0,0,0,0,0,0,0,0,0,0,0,0,0
 c24466, c24466, c24466, c24466, c24466, c24466, c24466, c24466,  c15566,  c15566, c15566, c15566,  c15566, c15566, c15566,                            c11144/12 + c11155/6 - c11255/2 + c12244/4,                            c11144/12 + c11155/6 - c11255/2 + c12244/4,                            c11144/12 + c11155/6 - c11255/2 + c12244/4,                            c11144/12 + c11155/6 - c11255/2 + c12244/4,                            c11144/12 + c11155/6 - c11255/2 + c12244/4,                            c11144/12 + c11155/6 - c11255/2 + c12244/4,                            c11144/12 + c11155/6 - c11255/2 + c12244/4,                            c11144/12 + c11155/6 - c11255/2 + c12244/4,                            c11144/12 + c11155/6 - c11255/2 + c12244/4,                            c11144/12 + c11155/6 - c11255/2 + c12244/4,                            c11144/12 + c11155/6 - c11255/2 + c12244/4,                            c11144/12 + c11155/6 - c11255/2 + c12244/4, c15566, c15566, c15566, c15566, c15566,                                c11111/48 - c11112/16 + c11122/24
 c24555, c24555,0,0,0,0,0,0, -c14445, -c14445,0,0, -c14445,0,0,                                                               -c14555,                                                               -c14555,0,0,0,                                                               -c14555,0,                                                               -c14555,0,                                                               -c14555,0,0,0,0,0,0,0,0
 c24556, c24556, c24556, c24556, c24556,0,0,0,0,0,0,0,0,0,0,                             c12445/8 - c11555/8 - c11445/8 + c12555/8,                             c12445/8 - c11555/8 - c11445/8 + c12555/8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c24566, c24566,0,0,0,0,0,0, -c14566, -c14566,0,0, -c14566,0,0,                      c11245/4 - (5*c11145)/36 + c11446/12 - c11556/12,                      c11245/4 - (5*c11145)/36 + c11446/12 - c11556/12,0,0,0,                      c11245/4 - (5*c11145)/36 + c11446/12 - c11556/12,0,                      c11245/4 - (5*c11145)/36 + c11446/12 - c11556/12,0,                      c11245/4 - (5*c11145)/36 + c11446/12 - c11556/12,0,0,0,0,0,0,0,0
 c24666, c24666, c24666, c24666, c24666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c25555, c25555, c25555, c25555, c25555, c25555, c25555, c25555,  c14444,  c14444, c14444, c14444,  c14444, c14444, c14444,                                (3*c14444)/4 + (3*c14455)/2 - c15555/4,                                (3*c14444)/4 + (3*c14455)/2 - c15555/4,                                (3*c14444)/4 + (3*c14455)/2 - c15555/4,                                (3*c14444)/4 + (3*c14455)/2 - c15555/4,                                (3*c14444)/4 + (3*c14455)/2 - c15555/4,                                (3*c14444)/4 + (3*c14455)/2 - c15555/4,                                (3*c14444)/4 + (3*c14455)/2 - c15555/4,                                (3*c14444)/4 + (3*c14455)/2 - c15555/4,                                (3*c14444)/4 + (3*c14455)/2 - c15555/4,                                (3*c14444)/4 + (3*c14455)/2 - c15555/4,                                (3*c14444)/4 + (3*c14455)/2 - c15555/4,                                (3*c14444)/4 + (3*c14455)/2 - c15555/4, c14444, c14444, c14444, c14444, c14444,                               c11112/8 - c11123/2 + (3*c11223)/8
 c25556, c25556,0,0,0,0,0,0,0,0,0,0,0,0,0,             (3*c11444)/8 + (3*c11455)/8 - (3*c12444)/8 - (3*c12455)/8,             (3*c11444)/8 + (3*c11455)/8 - (3*c12444)/8 - (3*c12455)/8,             (3*c11444)/8 + (3*c11455)/8 - (3*c12444)/8 - (3*c12455)/8,             (3*c11444)/8 + (3*c11455)/8 - (3*c12444)/8 - (3*c12455)/8,             (3*c11444)/8 + (3*c11455)/8 - (3*c12444)/8 - (3*c12455)/8,0,0,0,0,0,0,0,0,0,0,0,0,0
 c25566, c25566, c25566, c25566, c25566, c25566, c25566, c25566,  c14466,  c14466, c14466, c14466,  c14466, c14466, c14466,  (2*c11144)/9 + c11155/36 - c11244/4 - c11255/4 + c11456/3 + c12244/4,  (2*c11144)/9 + c11155/36 - c11244/4 - c11255/4 + c11456/3 + c12244/4,  (2*c11144)/9 + c11155/36 - c11244/4 - c11255/4 + c11456/3 + c12244/4,  (2*c11144)/9 + c11155/36 - c11244/4 - c11255/4 + c11456/3 + c12244/4,  (2*c11144)/9 + c11155/36 - c11244/4 - c11255/4 + c11456/3 + c12244/4,  (2*c11144)/9 + c11155/36 - c11244/4 - c11255/4 + c11456/3 + c12244/4,  (2*c11144)/9 + c11155/36 - c11244/4 - c11255/4 + c11456/3 + c12244/4,  (2*c11144)/9 + c11155/36 - c11244/4 - c11255/4 + c11456/3 + c12244/4,  (2*c11144)/9 + c11155/36 - c11244/4 - c11255/4 + c11456/3 + c12244/4,  (2*c11144)/9 + c11155/36 - c11244/4 - c11255/4 + c11456/3 + c12244/4,  (2*c11144)/9 + c11155/36 - c11244/4 - c11255/4 + c11456/3 + c12244/4,  (2*c11144)/9 + c11155/36 - c11244/4 - c11255/4 + c11456/3 + c12244/4, c14455, c14455, c14455, c14455, c14455,        c11111/96 - c11112/96 + c11122/48 - c11123/12 + c11223/16
 c25666, c25666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c26666, c26666, c26666, c26666, c26666, c26666, c26666, c26666,  c16666,  c16666, c16666, c16666,  c16666, c16666, c16666,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8, c15555, c15555, c15555, c15555, c15555,                             c11111/16 - (3*c11112)/16 + c11122/8
 c33333, c33333, c33333, c33333, c33333, c33333, c33333, c33333,  c33333,  c33333, c33333, c33333,  c33333, c33333, c33333,                                                                c33333,                                                                c33333,                                                                c33333,                                                                c33333,                                                                c33333,                                                                c33333,                                                                c33333,                                                                c33333,                                                                c33333,                                                                c33333,                                                                c33333,                                                                c33333, c11111, c11111, c11111, c11111, c11111,                                                           c11111
 c33334, c33334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c33335, c33335, c33335, c33335, c33335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c33336, c33336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c33344, c33344, c33344, c33344, c33344, c33344, c33344, c33344,  c33344,  c33344, c33344, c33344,  c33344, c33344, c33344,                                                                c33344,                                                                c33344,                                                                c33344,                                                                c33344,                                                                c33344,                                                                c33344,                                                                c33344,                                                                c33344,                                                                c33344,                                                                c33344,                                                                c33344,                                                                c33344, c11155, c11155, c11155, c11155, c11155,                                              c11111/8 - c11112/8
 c33345, c33345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c33346, c33346, c33346, c33346, c33346,0,0,0,0,0,0,0,0,0,0,                                                               -c13335,                                                               -c13335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c33355, c33355, c33355, c33355, c33355, c33355, c33355, c33355,  c33344,  c33344, c33344, c33344,  c33344, c33344, c33344,                                                                c33344,                                                                c33344,                                                                c33344,                                                                c33344,                                                                c33344,                                                                c33344,                                                                c33344,                                                                c33344,                                                                c33344,                                                                c33344,                                                                c33344,                                                                c33344, c11166, c11155, c11166, c11155, c11155,                                              c11111/8 - c11112/8
 c33356, c33356,0,0,0,0,0,0,0,0,0,0,0,0,0,                                                                c13334,                                                                c13334,                                                                c13334,                                                                c13334,                                                                c13334,0,0,0,0,0,0,0,0,0,0,0,0,0
 c33366, c33366, c33366, c33366, c33366, c33366, c33366, c33366,  c33366,  c33366, c33366, c33366,  c33366, c33366, c33366,                                                   c11333/2 - c12333/2,                                                   c11333/2 - c12333/2,                                                   c11333/2 - c12333/2,                                                   c11333/2 - c12333/2,                                                   c11333/2 - c12333/2,                                                   c11333/2 - c12333/2,                                                   c11333/2 - c12333/2,                                                   c11333/2 - c12333/2,                                                   c11333/2 - c12333/2,                                                   c11333/2 - c12333/2,                                                   c11333/2 - c12333/2,                                                   c11333/2 - c12333/2, c11144, c11144, c11144, c11144, c11144,                                              c11122/2 - c11123/2
 c33444, c33444,0,0,0,0,0,0,0,0,0,0,0,0,0,                                                                c33444,                                                                c33444,                                                                c33444,                                                                c33444,                                                                c33444,0,0,0,0,0,0,0,0,0,0,0,0,0
 c33445, c33445, c33445, c33445, c33445,0,0,0,0,0,0,0,0,0,0,                                                                c33445,                                                                c33445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c33446, c33446,0,0,0,0,0,0,  c33446,  c33446,0,0,  c33446,0,0,                                                                c13345,                                                                c13345,0,0,0,                                                                c13345,0,                                                                c13345,0,                                                                c13345,0,0,0,0,0,0,0,0
 c33455, c33455,0,0,0,0,0,0,0,0,0,0,0,0,0,                                                               -c33444,                                                               -c33444,                                                               -c33444,                                                               -c33444,                                                               -c33444,0,0,0,0,0,0,0,0,0,0,0,0,0
 c33456, c33456, c33456, c33456, c33456, c33456, c33456, c33456,  c33456,  c33456, c33456, c33456,  c33456, c33456, c33456,                                                   c13355/2 - c13344/2,                                                   c13355/2 - c13344/2,                                                   c13355/2 - c13344/2,                                                   c13355/2 - c13344/2,                                                   c13355/2 - c13344/2,                                                   c13355/2 - c13344/2,                                                   c13355/2 - c13344/2,                                                   c13355/2 - c13344/2,                                                   c13355/2 - c13344/2,                                                   c13355/2 - c13344/2,                                                   c13355/2 - c13344/2,                                                   c13355/2 - c13344/2, c11456, c11456, c11456, c11456, c11456,                    c11111/48 - c11112/48 - c11122/12 + c11123/12
 c33466, c33466,0,0,0,0,0,0,0,0,0,0,0,0,0,                                                                c12334,                                                                c12334,                                                                c12334,                                                                c12334,                                                                c12334,0,0,0,0,0,0,0,0,0,0,0,0,0
 c33555, c33555, c33555, c33555, c33555,0,0,0,0,0,0,0,0,0,0,                                                               -c33445,                                                               -c33445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c33556, c33556,0,0,0,0,0,0, -c33446, -c33446,0,0, -c33446,0,0,                                                               -c13345,                                                               -c13345,0,0,0,                                                               -c13345,0,                                                               -c13345,0,                                                               -c13345,0,0,0,0,0,0,0,0
 c33566, c33566, c33566, c33566, c33566,0,0,0,0,0,0,0,0,0,0,                                                                c12335,                                                                c12335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c33666, c33666,0,0,0,0,0,0,0,0,0,0,0,0,0,                                                               -c11336,                                                               -c11336,0,0,0,                                                               -c11336,0,                                                               -c11336,0,                                                               -c11336,0,0,0,0,0,0,0,0
 c34444, c34444, c34444, c34444, c34444, c34444, c34444, c34444,  c34444,  c34444, c34444, c34444,  c34444, c34444, c34444,                                                                c34444,                                                                c34444,                                                                c34444,                                                                c34444,                                                                c34444,                                                                c34444,                                                                c34444,                                                                c34444,                                                                c34444,                                                                c34444,                                                                c34444,                                                                c34444, c15555, c15555, c15555, c15555, c15555,                             c11111/16 - (3*c11112)/16 + c11122/8
 c34445, c34445,0,0,0,0,0,0,  c34445,  c34445,0,0,  c34445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c34446, c34446, c34446, c34446, c34446,0,0,0,0,0,0,0,0,0,0,                                         - (3*c13445)/4 - (3*c13555)/4,                                         - (3*c13445)/4 - (3*c13555)/4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c34455, c34455, c34455, c34455, c34455, c34455, c34455, c34455,  c34455,  c34455, c34455, c34455,  c34455, c34455, c34455,                                                              c34444/3,                                                              c34444/3,                                                              c34444/3,                                                              c34444/3,                                                              c34444/3,                                                              c34444/3,                                                              c34444/3,                                                              c34444/3,                                                              c34444/3,                                                              c34444/3,                                                              c34444/3,                                                              c34444/3, c15566, c15566, c15566, c15566, c15566,                                c11111/48 - c11112/16 + c11122/24
 c34456, c34456,0,0,0,0,0,0,0,0,0,0,0,0,0,                                                   c13444/4 + c13455/4,                                                   c13444/4 + c13455/4,                                                   c13444/4 + c13455/4,                                                   c13444/4 + c13455/4,                                                   c13444/4 + c13455/4,0,0,0,0,0,0,0,0,0,0,0,0,0
 c34466, c34466, c34466, c34466, c34466, c34466, c34466, c34466,  c34466,  c34466, c34466, c34466,  c34466, c34466, c34466,                         c11344/4 + c11355/4 + c12344/4 - (3*c12355)/4,                         c11344/4 + c11355/4 + c12344/4 - (3*c12355)/4,                         c11344/4 + c11355/4 + c12344/4 - (3*c12355)/4,                         c11344/4 + c11355/4 + c12344/4 - (3*c12355)/4,                         c11344/4 + c11355/4 + c12344/4 - (3*c12355)/4,                         c11344/4 + c11355/4 + c12344/4 - (3*c12355)/4,                         c11344/4 + c11355/4 + c12344/4 - (3*c12355)/4,                         c11344/4 + c11355/4 + c12344/4 - (3*c12355)/4,                         c11344/4 + c11355/4 + c12344/4 - (3*c12355)/4,                         c11344/4 + c11355/4 + c12344/4 - (3*c12355)/4,                         c11344/4 + c11355/4 + c12344/4 - (3*c12355)/4,                         c11344/4 + c11355/4 + c12344/4 - (3*c12355)/4, c14455, c14455, c14455, c14455, c14455,        c11111/96 - c11112/96 + c11122/48 - c11123/12 + c11223/16
 c34555, c34555,0,0,0,0,0,0, -c34445, -c34445,0,0, -c34445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c34556, c34556, c34556, c34556, c34556,0,0,0,0,0,0,0,0,0,0,                                                 - c13445/4 - c13555/4,                                                 - c13445/4 - c13555/4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c34566, c34566,0,0,0,0,0,0,0,0,0,0,0,0,0,                                                                c12345,                                                                c12345,0,0,0,                                                                c12345,0,                                                                c12345,0,                                                                c12345,0,0,0,0,0,0,0,0
 c34666, c34666, c34666, c34666, c34666,0,0,0,0,0,0,0,0,0,0,                                   (3*c11235)/4 - c11135/12 + c11346/2,                                   (3*c11235)/4 - c11135/12 + c11346/2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c35555, c35555, c35555, c35555, c35555, c35555, c35555, c35555,  c34444,  c34444, c34444, c34444,  c34444, c34444, c34444,                                                                c34444,                                                                c34444,                                                                c34444,                                                                c34444,                                                                c34444,                                                                c34444,                                                                c34444,                                                                c34444,                                                                c34444,                                                                c34444,                                                                c34444,                                                                c34444, c16666, c15555, c16666, c15555, c15555,                             c11111/16 - (3*c11112)/16 + c11122/8
 c35556, c35556,0,0,0,0,0,0,0,0,0,0,0,0,0,                                           (3*c13444)/4 + (3*c13455)/4,                                           (3*c13444)/4 + (3*c13455)/4,                                           (3*c13444)/4 + (3*c13455)/4,                                           (3*c13444)/4 + (3*c13455)/4,                                           (3*c13444)/4 + (3*c13455)/4,0,0,0,0,0,0,0,0,0,0,0,0,0
